,Title,skill Reading Comprehension Importance,skill Reading Comprehension Level,skill Active Listening Importance,skill Active Listening Level,skill Writing Importance,skill Writing Level,skill Speaking Importance,skill Speaking Level,skill Mathematics Importance,skill Mathematics Level,skill Science Importance,skill Science Level,skill Critical Thinking Importance,skill Critical Thinking Level,skill Active Learning Importance,skill Active Learning Level,skill Learning Strategies Importance,skill Learning Strategies Level,skill Monitoring Importance,skill Monitoring Level,skill Social Perceptiveness Importance,skill Social Perceptiveness Level,skill Coordination Importance,skill Coordination Level,skill Persuasion Importance,skill Persuasion Level,skill Negotiation Importance,skill Negotiation Level,skill Instructing Importance,skill Instructing Level,skill Service Orientation Importance,skill Service Orientation Level,skill Complex Problem Solving Importance,skill Complex Problem Solving Level,skill Operations Analysis Importance,skill Operations Analysis Level,skill Technology Design Importance,skill Technology Design Level,skill Equipment Selection Importance,skill Equipment Selection Level,skill Installation Importance,skill Installation Level,skill Programming Importance,skill Programming Level,skill Operation Monitoring Importance,skill Operation Monitoring Level,skill Operation and Control Importance,skill Operation and Control Level,skill Equipment Maintenance Importance,skill Equipment Maintenance Level,skill Troubleshooting Importance,skill Troubleshooting Level,skill Repairing Importance,skill Repairing Level,skill Quality Control Analysis Importance,skill Quality Control Analysis Level,skill Judgment and Decision Making Importance,skill Judgment and Decision Making Level,skill Systems Analysis Importance,skill Systems Analysis Level,skill Systems Evaluation Importance,skill Systems Evaluation Level,skill Time Management Importance,skill Time Management Level,skill Management of Financial Resources Importance,skill Management of Financial Resources Level,skill Management of Material Resources Importance,skill Management of Material Resources Level,skill Management of Personnel Resources Importance,skill Management of Personnel Resources Level,skills_N,abilities Oral Comprehension Importance,abilities Oral Comprehension Level,abilities Written Comprehension Importance,abilities Written Comprehension Level,abilities Oral Expression Importance,abilities Oral Expression Level,abilities Written Expression Importance,abilities Written Expression Level,abilities Fluency of Ideas Importance,abilities Fluency of Ideas Level,abilities Originality Importance,abilities Originality Level,abilities Problem Sensitivity Importance,abilities Problem Sensitivity Level,abilities Deductive Reasoning Importance,abilities Deductive Reasoning Level,abilities Inductive Reasoning Importance,abilities Inductive Reasoning Level,abilities Information Ordering Importance,abilities Information Ordering Level,abilities Category Flexibility Importance,abilities Category Flexibility Level,abilities Mathematical Reasoning Importance,abilities Mathematical Reasoning Level,abilities Number Facility Importance,abilities Number Facility Level,abilities Memorization Importance,abilities Memorization Level,abilities Speed of Closure Importance,abilities Speed of Closure Level,abilities Flexibility of Closure Importance,abilities Flexibility of Closure Level,abilities Perceptual Speed Importance,abilities Perceptual Speed Level,abilities Spatial Orientation Importance,abilities Spatial Orientation Level,abilities Visualization Importance,abilities Visualization Level,abilities Selective Attention Importance,abilities Selective Attention Level,abilities Time Sharing Importance,abilities Time Sharing Level,abilities Arm-Hand Steadiness Importance,abilities Arm-Hand Steadiness Level,abilities Manual Dexterity Importance,abilities Manual Dexterity Level,abilities Finger Dexterity Importance,abilities Finger Dexterity Level,abilities Control Precision Importance,abilities Control Precision Level,abilities Multilimb Coordination Importance,abilities Multilimb Coordination Level,abilities Response Orientation Importance,abilities Response Orientation Level,abilities Rate Control Importance,abilities Rate Control Level,abilities Reaction Time Importance,abilities Reaction Time Level,abilities Wrist-Finger Speed Importance,abilities Wrist-Finger Speed Level,abilities Speed of Limb Movement Importance,abilities Speed of Limb Movement Level,abilities Static Strength Importance,abilities Static Strength Level,abilities Explosive Strength Importance,abilities Explosive Strength Level,abilities Dynamic Strength Importance,abilities Dynamic Strength Level,abilities Trunk Strength Importance,abilities Trunk Strength Level,abilities Stamina Importance,abilities Stamina Level,abilities Extent Flexibility Importance,abilities Extent Flexibility Level,abilities Dynamic Flexibility Importance,abilities Dynamic Flexibility Level,abilities Gross Body Coordination Importance,abilities Gross Body Coordination Level,abilities Gross Body Equilibrium Importance,abilities Gross Body Equilibrium Level,abilities Near Vision Importance,abilities Near Vision Level,abilities Far Vision Importance,abilities Far Vision Level,abilities Visual Color Discrimination Importance,abilities Visual Color Discrimination Level,abilities Night Vision Importance,abilities Night Vision Level,abilities Peripheral Vision Importance,abilities Peripheral Vision Level,abilities Depth Perception Importance,abilities Depth Perception Level,abilities Glare Sensitivity Importance,abilities Glare Sensitivity Level,abilities Hearing Sensitivity Importance,abilities Hearing Sensitivity Level,abilities Auditory Attention Importance,abilities Auditory Attention Level,abilities Sound Localization Importance,abilities Sound Localization Level,abilities Speech Recognition Importance,abilities Speech Recognition Level,abilities Speech Clarity Importance,abilities Speech Clarity Level,abilities_N,knowledge Administration and Management Importance,knowledge Administration and Management Level,knowledge Clerical Importance,knowledge Clerical Level,knowledge Economics and Accounting Importance,knowledge Economics and Accounting Level,knowledge Sales and Marketing Importance,knowledge Sales and Marketing Level,knowledge Customer and Personal Service Importance,knowledge Customer and Personal Service Level,knowledge Personnel and Human Resources Importance,knowledge Personnel and Human Resources Level,knowledge Production and Processing Importance,knowledge Production and Processing Level,knowledge Food Production Importance,knowledge Food Production Level,knowledge Computers and Electronics Importance,knowledge Computers and Electronics Level,knowledge Engineering and Technology Importance,knowledge Engineering and Technology Level,knowledge Design Importance,knowledge Design Level,knowledge Building and Construction Importance,knowledge Building and Construction Level,knowledge Mechanical Importance,knowledge Mechanical Level,knowledge Mathematics Importance,knowledge Mathematics Level,knowledge Physics Importance,knowledge Physics Level,knowledge Chemistry Importance,knowledge Chemistry Level,knowledge Biology Importance,knowledge Biology Level,knowledge Psychology Importance,knowledge Psychology Level,knowledge Sociology and Anthropology Importance,knowledge Sociology and Anthropology Level,knowledge Geography Importance,knowledge Geography Level,knowledge Medicine and Dentistry Importance,knowledge Medicine and Dentistry Level,knowledge Therapy and Counseling Importance,knowledge Therapy and Counseling Level,knowledge Education and Training Importance,knowledge Education and Training Level,knowledge English Language Importance,knowledge English Language Level,knowledge Foreign Language Importance,knowledge Foreign Language Level,knowledge Fine Arts Importance,knowledge Fine Arts Level,knowledge History and Archeology Importance,knowledge History and Archeology Level,knowledge Philosophy and Theology Importance,knowledge Philosophy and Theology Level,knowledge Public Safety and Security Importance,knowledge Public Safety and Security Level,knowledge Law and Government Importance,knowledge Law and Government Level,knowledge Telecommunications Importance,knowledge Telecommunications Level,knowledge Communications and Media Importance,knowledge Communications and Media Level,knowledge Transportation Importance,knowledge Transportation Level,knowledge N
132,Actuaries,4.12,4.62,4.0,4.12,3.38,4.0,3.88,4.0,4.25,4.88,2.12,2.0,4.25,4.75,3.38,4.12,3.0,3.5,3.12,3.62,2.88,2.88,3.0,3.0,3.0,3.62,3.0,3.12,3.0,3.5,2.88,3.12,4.0,4.62,3.25,3.38,1.75,1.0,1.0,0.0,1.0,0.0,2.5,2.75,1.88,1.25,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.75,4.25,4.75,3.88,4.5,4.0,4.5,3.12,3.5,2.62,3.38,2.12,2.25,2.75,2.88,8,4.0,4.5,4.0,4.62,3.88,4.75,3.75,4.0,3.12,4.0,3.12,3.5,3.88,4.38,4.12,4.75,4.0,4.62,3.88,4.25,3.88,4.0,4.5,5.0,4.25,5.0,2.75,2.62,2.75,2.88,3.38,3.38,2.88,3.0,1.0,0.0,2.5,2.88,3.38,3.62,2.5,2.38,1.12,0.12,1.0,0.0,1.62,1.25,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.25,0.25,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.5,0.62,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,2.62,2.88,2.0,1.75,1.0,0.0,1.0,0.0,1.62,0.75,1.0,0.0,1.88,1.5,2.0,1.62,1.0,0.0,3.25,3.88,3.5,3.75,8,3.31,4.72,2.0,2.84,4.19,5.25,2.31,3.38,2.59,3.09,2.48,3.68,1.69,1.41,1.0,0.0,3.73,4.55,1.41,1.12,1.75,1.56,1.25,0.38,1.09,0.25,4.97,6.66,1.16,0.38,1.06,0.16,1.16,0.47,2.0,2.47,1.97,1.94,1.65,1.62,1.72,1.41,1.31,0.78,2.5,3.59,3.74,4.41,1.34,1.16,1.0,0.0,1.16,0.41,1.16,0.28,1.56,1.25,3.34,3.75,1.41,0.53,2.16,2.23,1.34,0.88,32.0
133,Mathematicians,4.0,5.0,3.38,4.25,3.38,4.5,3.25,4.12,5.0,6.12,3.25,4.62,4.0,5.0,3.75,5.25,3.25,3.5,2.88,3.0,2.75,2.62,2.88,2.75,2.62,2.88,2.12,2.25,2.88,3.5,2.12,2.12,4.0,4.62,2.5,2.75,1.62,0.62,1.0,0.0,1.0,0.0,2.5,2.88,1.5,0.62,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.38,0.75,3.25,4.25,3.25,4.0,3.12,3.38,2.75,2.62,1.62,0.62,1.62,0.62,2.5,2.0,8,3.75,5.25,4.0,5.12,3.5,5.0,3.5,4.75,3.62,4.75,3.38,5.0,3.62,3.75,4.12,5.25,4.0,4.88,4.0,4.62,3.62,4.0,4.75,6.0,4.25,5.25,2.75,2.5,2.88,3.88,3.0,3.75,2.88,2.75,1.0,0.0,2.88,3.25,3.0,3.0,2.0,1.75,1.0,0.0,1.0,0.0,2.38,2.12,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.12,0.25,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.62,3.88,2.25,2.0,1.75,1.25,1.0,0.0,1.0,0.0,1.62,0.62,1.0,0.0,1.75,0.75,1.62,0.75,1.0,0.0,3.12,3.0,3.12,3.12,8,2.38,3.5,1.79,1.92,2.17,2.46,1.75,1.46,2.38,3.0,1.88,2.33,1.83,1.46,1.12,0.33,3.96,5.67,3.5,4.71,2.42,2.83,1.25,0.62,1.38,0.79,4.79,6.79,3.25,4.5,2.12,2.62,1.88,2.21,1.88,1.67,1.71,1.29,1.58,1.62,1.29,0.58,1.08,0.25,2.96,4.25,3.83,4.75,1.83,2.04,1.21,0.33,1.38,0.92,1.46,1.46,1.83,1.46,2.0,1.92,2.29,2.25,2.21,2.92,1.58,1.29,24.0
134,Operations Research Analysts,4.0,4.38,4.0,4.0,4.0,4.0,3.88,4.0,4.5,4.75,3.12,3.12,4.12,4.38,3.88,4.12,3.0,3.12,2.88,3.0,2.88,3.0,3.0,2.88,2.75,2.88,2.25,2.62,3.0,3.12,2.75,2.5,4.12,4.38,3.62,4.38,1.88,1.38,1.12,0.12,1.0,0.0,2.5,2.75,1.5,0.62,1.0,0.0,1.0,0.0,1.38,0.38,1.0,0.0,1.88,1.62,4.0,4.25,3.88,4.0,4.0,4.38,3.0,3.0,1.75,1.38,1.75,0.88,2.38,2.62,8,4.0,4.75,4.25,4.75,4.12,4.38,4.0,4.0,3.75,4.12,3.75,4.0,3.75,4.12,4.12,4.38,4.25,4.38,3.88,4.0,3.38,3.88,4.75,4.75,4.25,4.5,2.75,2.75,2.38,2.38,3.0,3.12,2.62,2.25,1.0,0.0,2.38,2.75,3.0,3.0,2.12,2.12,1.0,0.0,1.0,0.0,1.75,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.25,0.25,1.0,0.0,1.0,0.0,1.0,0.0,1.12,0.12,1.62,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.75,3.88,2.5,2.38,1.88,1.5,1.0,0.0,1.0,0.0,1.25,0.25,1.0,0.0,1.5,0.5,1.62,0.62,1.0,0.0,3.12,3.12,3.38,3.25,8,3.1,3.8,1.74,1.95,2.85,3.4,2.3,3.1,2.2,2.4,1.85,2.32,2.75,3.35,1.1,0.15,3.7,5.5,3.37,4.15,2.4,2.75,1.2,0.45,1.3,0.65,4.7,6.25,2.3,2.7,1.75,1.55,1.3,0.95,1.9,2.0,1.79,1.7,1.8,2.55,1.21,0.47,1.16,0.42,2.53,3.53,3.89,4.47,1.45,1.3,1.0,0.0,1.35,0.9,1.25,0.75,1.63,1.55,1.85,1.9,1.9,1.65,2.15,2.47,2.65,3.0,20.0
135,Statisticians,4.0,4.75,3.88,3.75,3.38,4.25,3.5,4.0,4.88,5.62,3.5,4.0,4.0,4.5,3.75,4.38,3.0,3.5,3.0,3.25,2.75,2.62,2.88,2.88,2.75,2.62,2.12,1.75,2.88,3.38,2.5,2.25,3.62,3.88,2.88,3.62,1.62,0.62,1.0,0.0,1.0,0.0,3.38,4.0,1.75,1.5,1.25,0.25,1.0,0.0,1.0,0.0,1.0,0.0,1.75,1.12,3.5,3.88,3.25,3.38,3.0,3.12,2.88,2.88,1.75,1.38,1.75,1.12,2.62,2.62,8,3.88,5.12,3.88,5.0,3.88,5.0,3.75,4.88,3.25,3.75,3.12,3.62,3.75,3.88,4.12,4.88,4.12,4.5,4.0,4.12,3.62,4.0,4.75,5.38,4.12,5.12,2.75,2.75,3.0,3.12,2.88,3.38,3.0,2.88,1.0,0.0,2.88,2.88,3.0,3.0,2.38,2.25,1.12,0.12,1.25,0.25,2.62,2.25,1.12,0.25,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.12,0.25,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,2.5,3.0,1.88,1.5,1.0,0.0,1.0,0.0,1.75,0.75,1.0,0.0,1.88,1.5,1.88,1.62,1.0,0.0,3.25,3.25,3.38,3.5,8,2.52,3.32,2.32,2.96,1.68,1.2,1.36,0.84,2.32,2.67,1.64,2.0,1.6,1.52,1.04,0.12,4.04,5.0,1.76,1.6,1.56,1.0,1.0,0.0,1.16,0.36,5.0,6.21,1.68,1.52,1.4,1.0,1.76,1.68,1.6,1.44,1.28,0.64,1.52,1.44,1.2,0.36,1.04,0.04,2.68,3.72,3.52,4.48,1.28,0.6,1.04,0.04,1.08,0.2,1.2,0.24,1.6,0.84,1.52,1.16,1.48,0.84,1.72,1.44,1.2,0.28,25.0
136,Biostatisticians,4.12,5.12,3.88,4.25,3.88,5.12,3.75,4.5,4.5,5.25,4.0,4.75,4.12,4.88,3.88,4.62,3.25,3.88,3.12,3.88,2.88,3.25,3.0,3.38,2.75,2.88,2.38,2.88,3.25,4.25,2.75,2.75,4.0,4.38,2.88,3.12,1.75,1.25,1.62,1.0,1.0,0.0,3.25,4.12,1.75,0.88,1.25,0.38,1.0,0.0,1.0,0.0,1.12,0.25,1.88,1.75,3.75,4.25,3.38,3.75,3.12,3.5,3.12,3.62,1.75,1.5,1.75,1.38,2.88,3.25,8,4.0,5.12,4.12,5.0,4.0,5.12,3.88,5.0,3.38,3.88,3.12,3.88,3.75,4.38,4.12,4.88,4.12,4.88,4.0,4.25,3.62,4.25,4.38,4.75,3.62,4.25,2.75,2.75,2.88,2.88,3.12,3.38,2.88,2.75,1.0,0.0,3.0,3.25,3.0,3.0,2.38,2.12,1.88,1.12,1.75,0.88,2.38,2.5,1.75,1.0,1.25,0.38,1.12,0.25,1.12,0.12,1.12,0.12,1.38,0.62,1.12,0.25,1.25,0.38,1.0,0.0,1.25,0.38,1.38,0.62,1.25,0.38,1.25,0.38,1.0,0.0,1.12,0.25,1.12,0.25,3.75,3.75,2.5,2.75,1.75,1.5,1.0,0.0,1.0,0.0,1.62,0.75,1.0,0.0,1.75,1.12,1.88,1.38,1.0,0.0,3.75,4.0,3.75,4.25,8,2.6,3.56,1.84,1.92,1.4,0.8,1.48,1.28,2.16,2.44,1.96,2.24,1.36,0.72,1.2,0.44,3.92,5.28,1.56,1.24,1.8,1.32,1.08,0.16,1.08,0.16,4.88,6.6,1.36,1.04,1.48,1.4,2.92,3.76,2.28,2.64,1.64,1.4,1.52,1.44,2.96,3.2,1.48,0.96,3.0,4.44,4.16,4.68,1.2,0.36,1.08,0.16,1.16,0.36,1.24,0.56,1.56,0.76,1.88,2.08,1.68,1.12,2.48,2.84,1.32,0.6,25.0
137,Clinical Data Managers,3.88,4.25,3.88,3.88,3.75,4.0,3.88,4.0,3.5,3.88,2.38,2.25,4.0,4.25,3.62,4.0,2.88,3.25,3.62,4.12,3.12,3.5,3.38,3.38,2.75,2.62,2.5,2.38,3.0,3.75,2.75,2.62,3.5,3.62,2.75,3.38,1.75,1.38,1.88,1.5,1.0,0.0,3.25,3.62,2.12,2.0,1.75,1.25,1.0,0.0,1.62,0.62,1.0,0.0,2.5,2.5,3.25,3.62,3.25,3.38,3.12,3.38,3.38,3.5,1.88,1.25,1.88,1.5,3.0,3.38,8,4.0,4.25,4.0,4.25,4.0,4.12,3.88,4.12,3.12,3.5,3.0,3.38,3.88,3.88,4.12,4.25,3.88,3.88,4.12,4.0,3.25,3.88,3.38,3.62,3.12,3.25,2.62,2.62,2.62,2.75,3.12,3.25,2.88,3.0,1.0,0.0,2.25,2.12,3.0,3.0,2.25,1.75,1.38,0.38,1.38,0.38,1.88,1.62,1.25,0.25,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.75,0.88,1.0,0.0,1.0,0.0,1.0,0.0,1.38,0.38,1.62,0.88,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.88,3.62,2.38,2.5,1.75,0.88,1.0,0.0,1.0,0.0,1.38,0.38,1.0,0.0,1.75,1.0,1.88,0.88,1.0,0.0,3.75,3.38,3.75,3.38,8,2.95,3.65,2.75,3.7,1.45,0.9,1.55,1.25,3.7,4.3,2.0,2.2,1.9,1.45,1.0,0.0,3.95,4.75,2.2,2.2,2.05,2.1,1.35,0.6,1.45,0.7,3.2,3.85,1.2,0.35,1.5,0.95,2.75,2.9,2.0,1.65,1.65,1.05,1.3,1.05,3.05,2.75,1.55,0.95,2.75,4.0,4.1,4.35,1.3,0.55,1.0,0.0,1.05,0.1,1.2,0.45,2.25,1.85,2.55,2.15,1.9,1.0,2.1,1.7,1.35,0.35,20.0
138,Mathematical Technicians,4.33,4.66,4.16,4.66,3.33,4.0,3.66,4.16,4.66,5.66,3.83,4.0,4.5,5.0,3.66,4.83,3.16,3.83,3.66,4.0,1.0,0.33,2.33,2.33,1.66,1.66,1.66,0.83,1.33,1.0,1.0,0.16,3.75,4.23,3.16,3.66,2.33,2.0,4.0,4.0,1.16,0.33,3.16,3.33,2.0,1.33,2.0,1.5,1.0,0.16,1.83,1.66,1.0,0.0,2.92,2.67,4.16,4.33,2.66,2.55,3.08,3.25,2.5,2.16,1.66,1.0,1.66,1.0,1.0,0.16,8,3.2,4.6,2.6,3.2,3.4,4.4,2.0,2.2,2.8,3.4,2.2,2.6,3.0,3.4,4.0,4.8,2.2,2.8,2.8,3.0,2.0,2.6,5.0,6.0,5.0,5.6,1.8,2.0,2.4,3.0,1.6,2.4,1.8,2.2,1.2,0.4,1.2,1.2,1.8,1.8,1.4,1.6,1.2,1.0,1.4,1.0,1.8,2.0,1.6,1.6,1.0,0.6,1.0,0.4,1.0,0.2,1.2,0.8,2.0,2.4,1.0,0.6,1.0,0.6,1.0,0.4,1.0,0.4,1.4,1.2,1.2,0.6,1.0,1.0,1.0,0.4,1.2,0.6,1.0,0.4,3.0,3.2,1.2,1.0,1.4,0.6,1.2,0.6,1.0,0.2,1.2,0.6,1.2,1.0,1.0,0.8,1.0,0.8,1.0,0.2,1.6,1.6,2.6,2.4,8,2.0,2.16,2.5,2.66,1.5,1.33,1.0,0.0,1.0,0.0,1.0,0.16,1.5,1.0,1.0,0.0,4.0,4.33,2.66,3.16,1.16,0.33,1.0,0.0,1.16,0.5,5.0,5.66,2.16,2.16,1.33,1.0,1.0,0.0,1.0,0.83,1.0,0.16,1.0,0.16,1.0,0.0,1.0,0.0,1.33,1.33,3.16,3.83,1.0,0.16,1.0,0.0,1.0,0.0,1.0,0.16,1.0,0.16,1.33,1.0,1.5,1.0,2.0,2.0,1.16,0.66,
139,"Architects, Except Landscape and Naval",3.88,4.62,3.88,4.12,3.62,4.12,4.0,4.12,3.38,4.38,2.62,3.0,4.0,4.62,3.5,4.25,3.12,3.38,3.75,4.38,3.12,3.5,3.75,4.12,3.25,3.88,3.12,3.75,2.88,3.25,3.0,3.5,3.88,4.12,3.88,4.25,1.88,2.0,1.12,0.38,1.0,0.0,1.88,1.5,2.25,2.25,2.0,1.75,1.0,0.0,2.0,1.62,1.0,0.0,3.25,3.25,3.88,4.5,3.5,3.5,3.25,3.75,3.0,3.88,2.88,3.5,3.0,3.25,3.25,3.62,8,4.0,4.88,4.0,4.25,4.0,4.88,3.88,4.12,4.12,4.5,4.0,4.38,4.0,4.62,4.0,5.12,4.0,4.12,4.0,4.25,3.75,4.38,3.38,4.38,3.5,4.25,2.75,2.88,3.0,3.38,3.75,4.0,3.5,3.12,2.12,2.0,4.25,4.88,3.0,3.12,2.75,2.62,2.12,2.0,2.0,1.88,2.88,2.75,2.12,2.0,1.88,1.38,1.0,0.0,1.0,0.0,1.12,0.12,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.25,0.25,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,4.62,3.88,4.25,3.0,3.25,1.0,0.0,1.0,0.0,2.88,2.75,1.12,0.12,2.0,1.62,2.12,2.38,1.0,0.0,3.62,3.88,3.75,3.62,8,3.78,4.74,2.81,4.31,3.07,3.78,3.69,4.46,4.0,5.11,3.15,4.0,2.59,3.07,1.15,0.52,3.22,4.26,3.59,5.07,4.7,6.3,4.56,5.74,2.93,3.48,3.56,4.33,2.89,3.3,1.89,2.22,1.67,1.59,2.78,3.56,2.44,3.11,3.19,4.41,1.56,1.0,1.7,1.41,2.7,3.74,3.93,4.33,1.74,1.41,3.15,3.93,2.67,3.3,2.11,2.7,3.56,4.15,3.56,4.15,2.07,2.04,2.59,2.89,2.67,3.0,27.0
140,Landscape Architects,4.0,4.0,4.12,3.88,3.62,3.75,3.88,3.88,3.0,3.0,2.75,3.12,3.62,3.75,3.5,3.75,2.88,3.0,3.12,3.5,3.5,3.62,3.88,3.88,3.38,3.5,3.12,3.25,3.12,3.25,3.12,3.25,3.62,3.75,3.62,4.0,1.88,1.25,1.12,0.25,1.0,0.0,1.38,0.5,2.38,2.12,2.0,1.62,1.0,0.0,2.0,1.12,1.0,0.0,2.38,2.38,3.62,3.62,3.25,3.25,3.12,3.62,3.62,3.38,2.5,2.75,2.5,2.62,3.25,3.38,8,4.12,4.0,4.0,4.0,4.12,4.12,3.88,4.0,3.75,4.0,3.88,3.88,3.88,3.88,3.88,4.0,3.62,4.0,3.62,4.0,3.88,3.88,3.0,3.0,3.0,3.0,2.38,2.38,2.25,2.25,3.0,3.0,2.62,2.75,1.38,0.62,4.0,4.0,3.0,3.0,3.0,3.0,2.0,1.88,2.0,1.62,2.5,2.38,2.0,2.0,2.0,1.62,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.12,0.25,1.12,0.12,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.88,3.75,3.0,3.12,2.5,2.38,1.0,0.0,1.0,0.0,2.0,2.12,1.0,0.0,2.0,1.88,2.0,1.38,1.0,0.0,3.5,3.5,3.62,3.75,8,3.75,4.46,3.14,4.43,3.04,2.89,3.44,4.19,4.04,4.89,2.93,3.68,2.75,3.21,1.21,0.61,3.63,4.22,3.56,4.5,4.77,5.96,4.26,4.74,2.32,2.36,3.68,4.11,2.75,3.21,2.04,2.5,3.3,3.89,2.79,3.14,2.68,2.89,3.29,4.32,1.18,0.39,1.39,0.89,2.89,3.71,4.07,4.68,1.68,1.32,2.93,3.18,2.79,3.25,1.79,1.93,3.78,3.85,3.59,3.63,2.37,1.41,3.0,3.0,2.82,3.0,28.0
141,Cartographers and Photogrammetrists,4.0,4.12,3.38,3.5,3.5,3.62,3.12,3.12,2.88,3.12,1.88,1.5,3.5,3.75,3.25,3.38,2.88,3.0,3.12,3.12,3.0,2.88,3.0,3.0,2.38,2.12,2.38,2.12,2.75,3.0,2.75,2.75,3.12,3.12,1.62,0.75,1.62,0.75,1.5,1.0,1.0,0.0,1.88,1.12,1.88,1.75,1.38,0.38,1.38,0.5,1.75,1.38,1.25,0.38,2.12,2.12,3.12,3.12,2.88,2.88,2.75,2.75,3.0,3.12,1.62,0.75,1.62,0.62,2.25,2.12,8,3.88,4.12,4.0,4.12,3.5,4.0,3.5,3.88,3.0,3.0,3.0,3.0,3.12,3.38,3.5,3.88,3.62,4.0,3.25,3.5,3.12,3.62,3.0,3.0,2.88,3.12,2.5,2.88,2.75,2.88,3.38,3.5,3.0,3.0,1.38,0.62,3.25,3.38,3.0,2.88,2.62,2.62,2.88,2.75,2.25,2.0,2.88,2.88,2.75,2.88,1.25,0.25,1.12,0.12,1.0,0.0,1.12,0.12,1.38,0.62,1.0,0.0,1.0,0.0,1.0,0.0,1.5,0.62,2.0,1.38,1.0,0.0,1.5,0.75,1.0,0.0,1.0,0.0,1.0,0.0,3.88,4.12,3.25,3.5,2.88,3.0,1.0,0.0,1.0,0.0,2.25,2.0,1.0,0.0,1.75,1.5,2.25,2.0,1.0,0.0,3.12,3.12,3.12,3.0,8,2.65,3.33,2.44,3.6,1.44,0.87,1.55,0.89,2.92,3.06,2.21,2.38,2.47,2.67,1.0,0.01,4.22,4.92,2.84,2.99,3.36,4.27,1.99,1.33,1.57,1.07,3.33,4.25,1.68,1.49,1.02,0.06,1.38,0.89,1.49,0.89,1.38,0.57,4.51,6.25,1.0,0.0,1.25,0.54,2.75,3.95,3.54,4.11,1.34,0.56,1.01,0.01,1.62,1.25,1.13,0.49,2.1,1.46,2.6,2.52,2.06,1.75,2.37,2.89,2.24,2.15,21.0
142,Surveyors,3.88,4.0,3.75,3.88,3.62,3.75,3.88,3.88,4.0,4.0,2.88,2.88,3.88,4.0,3.25,3.38,3.12,3.5,3.0,3.5,3.0,2.75,3.5,3.75,2.75,2.88,2.75,2.88,3.12,3.75,2.75,2.62,3.25,3.25,2.12,1.88,1.75,0.75,2.12,2.12,1.0,0.0,1.88,1.5,2.88,3.0,2.75,2.62,2.0,1.75,2.0,1.62,1.88,1.62,2.75,2.88,3.25,3.12,3.0,3.0,2.75,3.0,3.5,3.62,2.0,1.5,2.12,1.88,2.88,3.75,8,3.88,4.12,4.0,4.0,3.88,4.12,3.75,4.0,2.88,3.0,2.88,2.88,3.75,3.62,4.0,4.12,3.62,4.0,3.5,3.88,3.25,3.75,4.0,4.12,3.88,4.12,2.88,2.75,3.12,3.12,3.25,3.88,3.0,3.12,3.12,3.0,3.25,3.62,3.0,3.25,2.88,2.88,3.0,3.0,3.0,2.88,3.0,3.12,3.0,3.0,2.88,2.88,1.88,1.75,1.88,1.75,2.62,2.5,2.0,2.0,1.75,1.5,2.38,2.0,1.5,0.75,2.0,1.62,2.5,2.5,2.25,2.25,2.75,2.75,1.0,0.0,2.0,2.0,2.0,2.0,3.75,4.0,3.25,4.12,2.88,2.88,1.75,1.38,1.88,1.25,3.12,3.25,2.12,2.12,2.25,1.88,2.25,2.5,1.75,1.0,3.88,3.62,3.88,3.75,8,3.61,4.48,2.97,4.26,2.7,3.0,3.0,3.81,3.84,4.71,2.87,3.87,2.55,2.77,1.23,0.55,3.77,4.74,4.0,4.52,3.66,4.62,3.52,4.1,2.9,3.41,4.55,5.38,2.52,2.74,1.79,1.81,1.94,1.77,1.97,2.16,1.48,1.13,3.81,5.16,1.5,1.0,1.6,1.37,3.1,4.27,3.83,4.33,1.55,1.06,1.32,0.61,2.77,3.42,1.55,1.35,3.03,3.35,3.84,4.45,2.45,2.55,2.29,2.48,2.58,2.68,31.0
